fecha,presentacion,origen,destino,precio_min,precio_max,precio_frec,obs,producto,collected_at
13/07/2018,Caja de 9 kg.,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",120.00,140.00,120.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
16/07/2018,Caja de 9 kg.,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",120.00,140.00,120.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
17/07/2018,Caja de 9 kg.,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",120.00,120.00,120.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
18/07/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",160.00,180.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
19/07/2018,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",160.00,180.00,170.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
20/07/2018,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
23/07/2018,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
24/07/2018,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
25/07/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",180.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
26/07/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
27/07/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",180.00,200.00,200.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
30/07/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",180.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
31/07/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",200.00,200.00,200.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
01/08/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",180.00,200.00,200.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
02/08/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,200.00,200.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
03/08/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,200.00,200.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
06/08/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",200.00,200.00,200.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
07/08/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
08/08/2018,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",160.00,180.00,170.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
09/08/2018,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,180.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
10/08/2018,Caja de 9 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",140.00,160.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
13/08/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",140.00,160.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
14/08/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",140.00,160.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
15/08/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",140.00,160.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
16/08/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,170.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
17/08/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,180.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
20/08/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,160.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
21/08/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,180.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
22/08/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,160.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
23/08/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",140.00,160.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
24/08/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,160.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
27/08/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,160.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
28/08/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",160.00,190.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
29/08/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,180.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
30/08/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,200.00,200.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
31/08/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",160.00,200.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
03/09/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",160.00,180.00,170.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
04/09/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,180.00,170.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
05/09/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,180.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
06/09/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",140.00,150.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
07/09/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",140.00,180.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
10/09/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,180.00,170.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
11/09/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,180.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
12/09/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,180.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
13/09/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,180.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
14/09/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
17/09/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",180.00,200.00,200.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
18/09/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",180.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
19/09/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",180.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
20/09/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",180.00,200.00,200.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
21/09/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",190.00,200.00,200.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
24/09/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",190.00,200.00,200.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
25/09/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",190.00,220.00,200.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
26/09/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",180.00,200.00,200.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
27/09/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",180.00,200.00,200.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
28/09/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",200.00,220.00,210.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
01/10/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",200.00,220.00,220.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
02/10/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",200.00,220.00,200.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
03/10/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",200.00,220.00,210.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
04/10/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",200.00,220.00,210.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
05/10/2018,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",180.00,200.00,200.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
02/07/2019,Caja de 9 kg.,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,180.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
03/07/2019,Caja de 9 kg.,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,180.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
04/07/2019,Caja de 9 kg.,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,180.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
05/07/2019,Caja de 9 kg.,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,180.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
08/07/2019,Caja de 9 kg.,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,180.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
09/07/2019,Caja de 9 kg.,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",180.00,180.00,180.00,NUEVO LEON 240.00 280.00 240.00,Aguacate Criollo - Primera,2026-03-23T22:11:25
10/07/2019,Caja de 9 kg.,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",220.00,240.00,220.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
11/07/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",220.00,240.00,220.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
12/07/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",220.00,250.00,220.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
15/07/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",220.00,240.00,220.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
16/07/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",220.00,250.00,240.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
17/07/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",230.00,250.00,240.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
18/07/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",220.00,250.00,250.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
19/07/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",220.00,250.00,220.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
22/07/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",220.00,250.00,240.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
23/07/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",230.00,250.00,250.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
24/07/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",230.00,250.00,240.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
25/07/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",230.00,250.00,240.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
26/07/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",230.00,250.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
29/07/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",220.00,240.00,230.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
30/07/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",200.00,230.00,220.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
31/07/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",200.00,220.00,200.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
01/08/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
02/08/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
05/08/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,180.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
06/08/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,210.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
07/08/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,200.00,181.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
08/08/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,180.00,170.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
09/08/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,200.00,170.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
12/08/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,200.00,170.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
13/08/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",180.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
21/08/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",180.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
22/08/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",180.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
23/08/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",180.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
26/08/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
27/08/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,180.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
28/08/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170.00,180.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
29/08/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,200.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
30/08/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",160.00,180.00,170.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
02/09/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",160.00,180.00,170.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
03/09/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",160.00,180.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
04/09/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",160.00,180.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
06/09/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",160.00,190.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
09/09/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,160.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
10/09/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,200.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
11/09/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,160.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
12/09/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,170.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
13/09/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,160.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
17/09/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",160.00,180.00,180.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
18/09/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,160.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
19/09/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,180.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
20/09/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,180.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
23/09/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",140.00,160.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
24/09/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,170.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
25/09/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,170.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
26/09/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",140.00,160.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
27/09/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",140.00,160.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
30/09/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,160.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
01/10/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",140.00,150.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
02/10/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,160.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
03/10/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",140.00,160.00,160.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
04/10/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",140.00,160.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
07/10/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",140.00,150.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
08/10/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",140.00,160.00,140.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
09/10/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",140.00,150.00,140.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
10/10/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",140.00,150.00,140.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
11/10/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",140.00,150.00,140.00,slp.-180.00,Aguacate Criollo - Primera,2026-03-23T22:11:25
14/10/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",140.00,150.00,150.00,SLP.-$180.00,Aguacate Criollo - Primera,2026-03-23T22:11:25
15/10/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,150.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
16/10/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,180.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
17/10/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,160.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
18/10/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,160.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
21/10/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150.00,160.00,150.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
22/10/2019,Caja de 9 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",200.00,200.00,200.00,,Aguacate Criollo - Primera,2026-03-23T22:11:25
